name,cluster_id
"Sanka Coffee, Pot for One",6249
Mashed Rutabaga,3394
Fresh Vegetables Salad,4078
French fried [potatoes],6866
pickled fish,5906
Anchovies Salad,7684
Boiled York Ham,5757
Beet roots,5440
Dewars Scotch,1594
"Eggs (2), fried",8183
Fagiolane,2740
Cicoria,3114
Fruchtschnitte,6406
Arroz blanco,4392
Marmite,7974
Pesce,883
Sopa de verduras,3706
Blackberry Meringue Pie,4829
Shoulder of Veal,4361
"Eggs, Any Style",6953
Filetto di Manzo,1435
Nut Bread,3286
Roast Turkey Dressing,6719
Hors d'oeuvre,8147
"Cold Tongue, potato salad",8948
Calf's Liver and Bacon or Onions,2628
Chinese Cake,3929
"Broiled Sea Bass, Butter Sauce",536
Salade Surprise,5287
"Macaroni, Tomato Sauce",2695
Stuffed Egg,1630
"Fruits, ",7968
Fresh Crab Louie,4812
Spring Chicken au Cresson,4507
Potage Conde,5047
Mainzer mit Butter,3124
"Broiled Swordfish, Maitre d'Hotel",7932
Club House Sandwich,4218
Kalte Speisen,4933
Ron Bacardi,3084
Stewed Blueberries,5197
"Lamb Chops, 2",6158
Apple cake with whipped cream,5298
Broiled whole live Lobster,9351
Jelly Macaroons,6056
Mashed Potatoes au gratin,9562
marshmallow,3135
POLENTA,2218
Parsnips au Gratin,3269
Italian soup,3848
petits pois,973
Jam Pancakes,771
Soft Clam Pan Roast,2413
La Cote,1627
Toast with Milk,8068
Toast with Cream,7885
Maringue Glace,3964
"Fresh Fish, Broiled",8969
Puree of Mongole,3448
Paprika-Schnitzel,8884
Creamed Carrots and Peas,6562
Mocca Cake,549
Ice Chocolate,1707
Mixed Ice cream,9589
"Roquefort,",7445
Omelet Spanish style,3126
"Omelettes, Mushrooms",4929
Einlauf Suppe,4057
Cervelat sausages,919
Anna Potato,1185
"Spinach, Plain or Creamed",5579
Raspberry ices,7809
Orange ices,6531
Lemon ices,373
Cherry Parfait,4792
BROILED OR FRIED FISH,3928
"Sirloin Steak, Broiled",9154
Salmone del Reno,2916
Figs and Dates,4333
Jellied Bouillon,3226
"Filet de Boeuf Pique, Renaissance",3297
Salade Belge,4598
Pfefferlinge,3081
Maison d'Or,1603
Schweppe's Soda,7840
Mineral,7262
Pies:,3035
Mousseline,5765
Marrons Confits,9203
Lobster a la Newburg en casserole ,8980
Cerises a l'eau de vie,3602
Lechuga,1834
Aigle,1483
John Dewar's White Label,7003
White Horse scotch,8149
Braten,2178
Green peas with lettuce,3917
Terrine de Pate de Foie gras,552
Pure Juice,2811
Roasted Almonds,4173
Souffles,1151
Tournedos Provencale,279
Tomato & Cucumber Salad,3137
"Dover Sole, Grilled",2088
"Imported sardines, per box",1132
Planters,7186
"Roast Beef, Mixed Salad",7751
Grilled Fillet Steak,2373
Apple Fritter,9513
Florida Orange Marmalade,5691
Kalbsschnitzel a la Holstein,6957
Juliene Potatoes,7524
Caneton Bigarade,1735
CONSOMME ITALIENNE,527
French Onion,7425
"Salmon, boiled",8182
Salade de céleri,70
Hennessy Three Star,1285
Cherrystone Clams ,790
Tarte au citron,4999
Bremen,1344
La Pêche Melba,7536
Thousand Island Salad,3048
Salad Hollandaise,275
Green Salad,8846
Pommes de terre soufflées,7999
Salade de Légumes,2604
Sauce bernaise,5354
Boston Cream Cake,7377
Heringsfilet in Weinsauce,5316
Salade d'Asperges,4847
Roastbeef mit Remoulade,1372
American Sandwich,4788
cafe brule,8337
Brie ,8419
Lyonnaise omelet,8832
Bratwurst mit Kartoffelsalat,3825
Praline,1597
L'Entrecôte Minute,1265
Home-Made Cookies,5973
Oatmeal & Milk,4030
Papas Asadas,4130
Fresh stewed fruits,4063
Glace à l'ananas,6176
Carstair's Rye Whiskey,8560
Green Goose,4881
Petits Pains,446
Portuguese Salad,76
RYE WHISKIES,4179
New York Clam Chowder,495
"Consomme, Italian",5255
Game patty,2666
BOILED WHITE POTATOES,3615
"FILET MIGNON, FORESTIERE",2710
glace orange,8214
Saratoga Vichy water,6508
Whisky Fizz,2327
Hot roast turkey,5301
"Sirloin steak, planked",2234
Onion Soup au Fromage,4481
La Petite Marmite,5639
Prawns Curry,361
Seezunge in Weisswein,626
Boiled salmon hollandaise,8885
Brown bread sandwich,62
Cognac Hennessy ***,9615
Brie Cheese and Crackers,6601
Merengues,2398
Prime Rib,4729
Clear Vegetable Soup,185
French spinach,4336
Potatoes Gaufrettes,6047
Spiced Beef,8211
Whole Wheat,7291
Button Radishes,2164
Cream de Menthe,8594
Deviled Oysters,395
"Rote Grutze, Vanillesauce",3266
Broiled Sweets,6900
Potatoes Gratin,8166
Fried Yams,3850
Oysters Baked in Shell,3721
WINE LIST,2905
New Green Lima Beans,9189
CONSOMME NATURAL,4662
Broiled kingfish,2160
Fried clams with bacon,1986
Bisque of Clam Soup,9316
Head Lettuce and Tomato Salad,2968
Broiled fresh salmon steak,8882
Bombe Mercedes,1803
"Scrambled eggs, bacon",7488
Beef Sandwiches,4896
Riz Pilaff,4228
Lime Juice,4051
Consomme Judic,1832
Smorgasbord,421
Bavaroise a la Vanille,9111
Kalbs ,9401
Pommes de terre Dauphine,4143
"Soup, Cream of Chicken",4936
Sole frite,4243
Allumettes aux Anchois,482
Tomates grillees,6745
Creme de Cacoa,6304
Lobster Newburg on Toast,6420
Mayonnaise d'Homard,8787
Lager Bier,3197
Faisan a la Broche,2525
Smoked Fish,6443
Omelette a la Turque,3219
"Moet and Chandon, Brut Imperial",338
"Boiled Codfish, caper sauce",1881
Spaghetti a la Creme au Gratin,8790
cake,2754
"Roast Ribs of Beef, Pan Gravy",5114
Bisque d'Ecrevisse,9579
Aspic of Foie Gras,2574
Gigot d'agneau roti,560
Mexicaine salad,1119
RIZ GLACE A L'IMPERATRICE,1601
Pont-l'Eveque fromage,5207
Jacket potatoes,983
Poulet Grille Diable,5126
White bean Soup,3522
"Omelette, au Confiture",5320
Fond d'Artichauts,9605
Boston Lettuce Salad,8157
Cream of Pumpkin,2977
Canned Apricots,2853
Creme Chatelaine,1505
Imported Sardines Sandwich,8002
Broiled Half Lobster,9136
ARMY & NAVY,1567
New Lima Beans ,9508
Gebackene Eierpflanze,1668
Pear Compote,7623
Beet-root salad,8468
Ice,7353
Canadian Ham,3883
Vanillia Ice Cream,5929
Stouts,2395
Beefsteak mit Kartoffeln,5317
"Celery, Radishes, Olives",3149
plain clam stew,2614
Champagne Domestic,4397
Plain cauliflower,2076
Boiled Egg (1),7133
Scrambled Eggs with Chicken Livers,2285
Country Soup,8676
French Mixed Candies,3729
Welsch Rarebit,8315
Dow's ALE,1994
Royal Club,5314
Fresh Churned Buttermilk,1071
Blatz Milwaukee Beer,7084
"Filet Mignon, Moderne",5952
Pebbleford Bourbon,692
Puree of Parsnips,5261
"Frog legs sauté, provencale",2891
Triscuts,4099
Ham and Eggs Country Style,8869
Coffee per Person,6933
Kalbsleber mit Speck und Zwiebeln,1107
French Green Peas au beurre,9146
Stuffed Figs,7299
Oysters en Brochette,8808
Langouste Remoulade,5018
Lobster - mayonnaise,7483
Steak tartare,5055
Filet Mignon ,8439
Champagne Moet ,4318
"Braised Sweetbreads, Financiere",2162
Puree Mongole Soup,7577
Charles Heidsieck Extra Dry,4671
Rice Cake,1874
Apple Fritters with Fruit sauce,1094
Geraucherter Stor und Lachs,923
Sellerie Salate,83
Chutneys,8329
Corn Muffin,8907
Red Currant Jam,2454
J. E. Pepper,2534
"Tomatoes, en surprise",4145
Seagram,7564
Plain Rolls,4723
Cheese Tartlettes,5568
PINEAPPLE CREAM PIE,7409
SHORT RIBS OF BEEF,1861
Gemusesalat,2298
"Wiener schnitzel, mixed salad",6290
Excelsior cake,477
Pate de foie gras en aspic,4873
Apple juice,5663
Apricots brandy,9192
Tenderloin steak (for one),7729
Sirloin steak (for one),9271
Peanut Butter sandwich,3823
"Fresh asparagus, vinaigrette",7810
Veloutine of shrimp,2260
Beignets d'Aubergines,3456
"Baked Halibut, Egg Sauce",5859
Lettuce and Tomato (salad),8754
Combination ,1274
Pommes Chateaux,464
Marmalade Sandwich,7054
Cold half spring chicken,3734
CHEWING GUM,6771
Italian Marble Cake,7146
Bordeaux Red Wine,9313
"Pork cutlet, Sauce Robert",6143
American Ale,1397
Chelsea Buns,1292
Prime Rib Roast Beef,287
Chocolate Parfait Ice Cream,7263
"Poulet saute, Marengo",7039
Puree of Green Split Pea Soup,8984
"Ginger Ale, Bottle",8438
"Poland Water, Bottle",7808
Apricot tartlet,5528
beans,3070
Maiden's Blush,1801
Saratoga cocktail,344
"Puree of Peas, St. Germain",4209
Plumpudding,9437
Frogs Legs saute,3087
Cold Roast Chicken (Half),3978
Aubergine farcie,5940
"Salade, Italienne",6328
Legierte Blumenkohlsuppe,1333
Bombe Tutti Frutti,2148
Choufleurs au gratin,1061
Country Pork Sausage,7878
"Cold Boiled Lobster, Mayonnaise",9082
Cold Breast of Turkey,5213
Mandelhornchen,1499
Almond crescents,3950
Baked Whitefish,1003
Endives and Beets,6940
"Fried Spring Chicken, Pan Gravy",3334
Mango chutney,3466
Cold Roast Beef [sandwich],7665
spargelgemuse,3713
Cold Loin of Pork,6616
AMERICAN CHAMPAGNES,591
Caviarbrot,2612
Irish Mutton Stew,4291
Pie a la Mode 15 c. Extra,5533
Hashed Brown (Potatoes),8278
Mousse aux framboises,936
Preserved California figs ,6833
German Kummel,7282
Mint parfait,33
Hashed browned Potatoes in CReam,5167
"Wheat Cakes, Pure Maple Syrup",1493
"Buckwheat Cakes, Pure Maple Syrup",8558
"Consomme, hot or cold, cup",7392
Rum - Jamaica,6452
Parfait a la menthe,3657
Spinat a la creme,7142
Chincoteagues,2842
Renault's Extra Dry,5833
Burgundy Wines,8957
Lobster Termidor,4093
"Ham and Eggs, Potatoes",6733
"Coffee, Diable",3449
Planked Sirloin,6732
Tomato and Egg Salad,6115
Orange Marmalade Sandwich,5097
Blue Points Oyster Cocktail,9418
with,4661
Fresh,4798
Imported Bismarck Herring,2883
Jell-o with Whipped Cream,4385
Combination Ham and Egg Sandwich,7733
"Breast of Chicken, Colbert",719
CHARTREUSE,6392
Roast Chicken with Cranberry Sauce,5631
"Spring Lamb Stew, Young Vegetables",3038
Lettuce Salad with Tomato,1033
"Sweetbreads Saute, Princesse",2676
Fruit Slice,5341
Cherryston Clams,7922
Casino clams,2993
Whole Banana,4032
Smoked Roe Herring,3163
Old-Fashioned Bean Soup,9474
"Crabmeat, Maryland",3661
Palm Leaves,8029
Vanilla Junket,4908
Cold Tomato Broth in Jelly,7505
New Baby Lima Beans,8451
"French Roast, Mushroom Sauce",3742
B. & G. Sauterne,4009
Broiled Lamb's Kidneys with Bacon,7493
2 Eggs with Ham,5397
Sole Gratin,2530
Moet & Chandon Extra Dry,5304
"Tea, Hot or Iced",3764
Fraises Chantilly,4277
Omelet with fine herbes,7742
Philadephia Cream Cheese,8095
Boiled Beef Tongue and Spinach,4420
"Cognac, pony",1778
Triple Sec Curacao,720
Roast shoulder of veal,1641
Gombo De Volaille a La Creole,3884
broiled barracuda,536
"Eggs, Fried (two) ",8000
Wheat Germ,2863
poire cardinal,7212
Sea Urchin,2200
petit pain,973
Moulin-a-Vent,3196
Rye toast,4072
FRIED EGG  SANDWICH,5178
Consomme a la Romaine,3250
Eel in Aspic,934
Cold Slaugh,1972
Creme Yvette Liqueur,460
Beaune Red Burgundy,3799
"Poached Eggs, Creole",5302
Clam  Broth,2669
Fine Herbs Omelette,8745
American Gruyere,4803
Buttermilk Bottle,1969
1/2 Chicken,1394
Cream of Green Asparagus,8522
Tripe and Onions,3663
"Broiled Halibut, Butter Sauce",7014
Ruhreier mit Pfifferlingen,1768
Parsnip saute,2696
ROAST: Loin of Veal,5248
Cream Nuts,3751
ROAST: Turkeys,4161
ROAST: Chickens,5154
"Boned Turkey, with jelly",2493
Fried Egg Toasted Sandwich,5531
Pommes Fondante,9424
Pomme Alumette,3182
Broiled Southern Shad with Roe,7194
Fresh Apple Pie with Ice Cream,8203
Watercress salade,8913
Cold Chipped Beef,153
Orange or Pineapple Ice,5885
Moet Chandon,7666
"Hors D'Oeuvres, Varies",8847
Lettuce & Tomato Sandwich,1811
Veal Croquettes ,4076
Fresh Fruit (Salad),3025
Planked Tenderloin (For 2),4547
Cream Cheese ,576
Old-Fashioned Strawberry Shortcake,3109
Heart of Artichoke,7793
SHORE DINNER,3718
Cottage Fried Potato,1687
Canned Green Gage Plums,1398
Steamed Apple Roll,2865
Fruit Salad with Mayonnaise,5933
"Hot Gingerbread, Whipped Cream",4183
"Braised Ox Joints, Jardiniere",2217
Delicious Apples,2461
Fresh Fruit Peach Ice Cream,8763
Graham Toast,4324
Filet of Pike,3512
FRIED LIVER WITH ONIONS,2213
Home-made Cake,9151
Half chicken a la Maryland,8826
"Ham and Eggs, Southern Style",7778
Mashed Potatoes with Gravy,7570
Blueberry Sundae,5497
Rice Custard Pudding with Cream,8160
"Great Western Champagne, Extra Dry",6268
Bisque of Fresh Lobster,8306
Fried Bacon and Egg,8193
Chicken with green peppers,7889
Pontet Canet Wine,6575
vanilla cream puff,5546
"Perrier, Splits",3467
Half Fried Chicken Maryland,7602
Fresh Loganberry Pie,5777
"Kase, Edamer",6142
Sauterne B & G,9427
St-Emilion,3770
saute a la Creole,4240
Broiled Fresh Tomatoes,7025
"Boiled Finnan Haddie, Cream Sauce",6250
Fricandeau de veau glace,5712
Onions Salad,4943
French Endives,3413
"Pork Chops (2), Breaded",8050
Wurzburger Imported Beer,6794
Guggenheimer,998
Marie Brizard,1150
Mock Turtle Soup with Sherry,7101
Macedoine de fruit au Kirsch,3190
SLA,2653
POMME DE TERRE,3911
Domestic Caviar Sandwich,2974
Chocolate sundae,2458
Roast rib of Prime Beef,9479
Stuffed Potatoes,8423
Scrambled Brains and Eggs,7129
Mignon of Lamb,8944
BERRIES IN CREAM,3310
Sweet Pickles ,2567
CREAM OF CAULIFLOWER SOUP,7710
Bread: Graham,4883
potatoes Hashed in Cream,6665
Hot Mince Pie with Brandy Sauce,8515
Fresh Peach Coupe,5131
Pot of Ceylon Tea,5411
Fried Soft Shell Crabs (2),8289
Perrier-Jouet Special Reserve,3527
Danicheff Salad,1230
Roast or Boiled Chicken,4331
Karpfen,4054
Figs and Raisins,6154
Coupe Parisienne,3127
Combination (SALAD),4810
Cosmopolitan Salad,1804
Prime Ribs of Roast Beef,9072
Hot Corned Beef Sandwich,8985
Hot Bacon and Egg Sandwich,3150
Huhner-Salat,1842
St. Julien Wine,5388
Parisien Potatoes,8404
Lobster ,710
Pickled Apricots,4783
Batatas,3662
Queso de Roquefort,6326
Risotto with Chicken Liver,9110
Consomme aux Perles du Nizam,567
Spaghettis,974
Banana Pie,2329
Amontillado Dry,5686
Fresh Crabmeat,8959
Two Eggs with Ham or Bacon,7428
Lobster a la Cardinal,4695
"CONSOMME, HOT ",4988
Bouillon ,485
"Fricassee of Chicken, Family Style",6722
Chicken (dark meat),372
Pot of Coffee ,993
Cotes d'Agneau Marechal,2352
Italian Paste Consomme,5901
Pommes Noisettes,7936
"Mushrooms, saute",5037
"Artichoke, sauce Hollandaise",8031
"Little neck clams, extra",912
Mousse au Chocolat,1043
Vermicelli Consomme,9006
Spring Lamb Chops ,8441
Courgettes Nicoise,1330
Chicken Consomme with Diablotins,2182
Puree of Green Pea,6246
"tomatoes, provencale",6432
Home-made clam chowder,4534
Tomato Bisque,8374
Irish Rose Cocktail,6305
Limonades,7313
Ananasbeignets,3351
Ice Cream Cake,3694
Blumenkohl in Butter,1075
Port l'Eveque,4190
Omelette Konigin Art,2339
Macon Red Burgundy,3799
Toasted Crackers and Cheese,9465
Oeuf a la gelee,2505
Glace framboises,124
Omelette with Creamed Chicken,9052
Prime Roast Beef Sandwich,7202
Spaghetti with Mushrooms,4645
Spaghetti with Butter,9431
Calf's Brains au Gratin,8122
"American Cheese, Toasted Crackers",7449
Smoked Kennebec Salmon,7658
Potage Printanniere,2552
Jambon d'York a la gelee,72
Cold Roast Sirloin of Beef,7762
Cornets of Smoked Salmon,4941
Cold Tomato Jelly,1186
"Combination Salad, Italienne",6945
Kasestangen,1267
 Milk Toast,2250
Boiled eggs with toast,6353
Fleischmann,1387
Omelette Suedoise,2627
"Asparagus, au Beurre",6131
Broiled Soft Shell Crabs,6783
New white cabbage,7136
Torten,754
Ham Hawaiian style,2706
Curry of Shrimp with Rice,2824
Consomme Italian,1800
Baby Turkey,3698
Piper Heidsick,9627
Chicken Consomme Royal,6484
Apple  Pie,311
Lettuce and Sliced Tomato Salad,1033
"Pol Roger, dry special",7250
Omelette mit Spargeln,1699
Watercress and Orange Salad,757
Salade Jeannette,5351
LInsen,2670
La Pomme,6463
Empress Cake,2917
L'Orange,2715
Creme Pompadour,7627
Crabs a la Newburg,6580
Budweiser Beer on Draught,6003
Alfonso,1362
Sauce Champignons,5033
Salate: Tomaten,996
Bols Kummel,4651
CAFE MOCCA,549
Fleischsalat,3821
Rehrucken Baden-Baden,1716
Fisch,6349
Imported Cheese: Gruyere,4012
Choice of One:,4189
Pulled figs,4485
"Giant Asparagus, Hollandaise",4627
"Breast of Duckling, Bigarade",5363
Stachelbeeren,1789
C.&C. Ginger Ale,9694
Half a Grape Fruit,7492
Nut Tart,5019
Rolls or Muffins ,5643
Puree of Mongol Soup,3448
HAMBURGER STEAK WITH MUSHROOMS,2856
"Plum Pudding, Sweet Sauce",8138
Wheat Cakes and Sausage,472
Bonne Femme Soup,5082
Souffle glace au chocolat,1755
Framboise Sirop,4991
Strawberry Sorbet,6532
Salade de Laitue et Tomates,1827
Assorted bread,7763
Fruit Salad Tropicale,6676
Omelette Souflee,5986
Fried Green Pepper,1548
Pecan Nut Roll,2801
Boneless Chicken with Pineapple,2380
Cold Apple Pie,6227
Chocolate Biscuits,7032
Eastern Oyster Milk stew,7569
Poissons frits,3886
Creme Victoria,525
"Hamburger steak, fried onions",3855
Tomato Duxelles,3537
Veal Cutlet with Spaghetti,5599
White Fruit Cake,6992
Artichokes Hollandaise,9301
Cold Roast Ham and Potato Salad,778
Salmon and Potato Salad,6998
New French Beans,3328
Buck Rarebit,2219
Salade Veriee,4147
Sliced Ham and Potato Salad,6110
"Baked Beans, Hot",7172
Domestic Beer on Draught,7173
Cinamon Toast,7681
Chatreuse,7205
"Virginia Ham, Broiled",4626
BREAST OF CHICKEN VIRGINIA,2043
ROMANOFF CAVIAR,2042
Olympia Oysters,2663
Lobster Curry,7593
Hennessey Three Star,9303
French Fried (POTATOES),5959
Shirred (EGGS),3551
Fried (EGGS),2579
Boiled (EGGS),4805
Combination Salade,2445
French Toast with Pure Maple Syrup,8099
Les Coeurs de Laitues,6378
Choux de bruxelles saute,3867
"Anheuser-Busch ""Budweiser""",5321
Fresh Deviled Crab,6763
Schnitzel,8446
Potatoes Dauphin,364
Rack of Lamb,1408
Roasted Leg of Lamb,5558
Poached Egg Florentine,7837
"Breast of Chicken, Sauce Supreme",2011
Filet Mignon (Tenderloin),3934
Spanish Green Olives,7859
String Beans Sautes,9574
Pescados,2471
Huevos Fritos,1014
Huevos al plato,2792
Huevos Revueltos,2438
Ruinard Brut,2886
Canape Suisse,5119
Russian  dressing,1642
"Coffe, pot",7616
Chicke,1386
"Scallops, tartar sauce",7691
Black Currant,3249
"PORK TENDERLOIN, SAUCE PIQUANTE",4253
Homemade walnut cake,5109
"Chianti, Bottle, Half Bottle",3275
Iced Red Radishes,5175
Parsely Potatoes,7603
"Cocoa, per Pot",4445
Rosbeef,3189
"Ham and eggs, fried",7349
HEAD LETTUCE,1617
Booth's,870
Bourbon Whiskies,3359
choufleur au gratin,8225
St Ivel Cheese,817
Glace a la Fraise,2357
Reis Trauttmansdorff,29
Mandarines Givrees,2276
Cream of Celery aux Croutons,2366
ROAST PRIME RIBS OF BEEF AU JUS,6053
Braised Leeks,5300
CHABLIS,299
Home Made Rolls,1176
Stewed red cabbage,6946
Cucumbers a la Russe,5327
Creamed Squash,7087
Fresh Russian caviar,8063
"Eggs, Tartare",4386
Hot Buttered Beets,116
Hawaiian Punch,1890
Spinach Saute,6286
Karaffe Rotwein,2561
1 Tasse Schokolade,2639
"Lentil Soup, Farmer Style",1926
"Cold Roast Beef, Pot. Salad",7571
Lemon Bars,3493
"Boiled Lobster, cold",1998
Baba Chantilly,910
Brazil,999
Fraise Melba,1581
Bread and Butter (per person),8215
Seehund,2494
Cotelette,5589
"Peach Fritter, Brandy Sauce",2957
Sodawasser,5081
"String Beans, Fleurette",5123
Halb und Halb,8456
"Frogs' Legs, d'Antin",5303
Ham or Cheese Omelette,4399
Cantalope,5910
"Boiled Fresh Salmon, Hollandaise",7207
Sliced Chicken and Virginia Ham,4473
Veal Porterhouse,3446
ASTOR,1995
"Swiss Cheese, Imported Sandwich",9120
Orange Flip,4688
Brioche Potatoes,1339
eis schokolade,3854
Roastbeef englisch,4094
Tripe stew,6755
Genoese cake,1034
Crabs Imperial,2048
Fried Eels with Tartar Sauce,3739
Sardinas,8928
Mille-feuilles Cake,872
Sliced Bananas & Cream,8330
Kimmel,2848
Jellied Cranberries,3280
Gouda Kase,747
Half boiled chicken,7924
"Kase, Chester",2686
"Kartoffeln, Gebackene",8011
"Kartoffeln, Deutsche Brat",6091
Platanos Fritos,3601
Sliced Tomatoes and Cucumbers,6827
Hennessey's,2894
Cold - Beef Tongue,4924
Banana mousse,5225
Fromage Assortie,8195
Chocolate Bavarian,858
Ravioli al Brodo,2323
Cream of Tomato Soup with Rice,8340
Mocha Cream Pie,7219
Brillat Savarin,3972
"Fresh Spinach, Plain",1159
Smothered Cabbage,5332
Potato Au Gratin,8652
Compote of Pineapples,1365
Cold Essence of Celery Soup,4553
Ice Cream ,664
California Sparkling Burgundy,1258
Head Lettuce and Tomato,8362
Champignon,9567
Mornay,2487
Jameson Irish,8612
Ris de Veau aux truffes,2959
Fricasee of Chicken with Rice,515
Schweppes Soda Water,1079
Glazed Baby Carrots,1787
"Baked Clams, Casino",5506
Straw,2463
Diverse Torten,4957
Noix Assorties,9287
Boiled Frankfurters,5137
Timbale de Jambon,3258
Chicken Broth Soup,8234
Game Soup,4522
"Ice Cream, Vanilla or Chocolate",7967
"CHARTREUSE, GREEN",2599
Roastbeef Sc. Remoulade,5756
Frische grune Bohnen,6113
Homemade Layer Cake,2435
Diner,7775
Saumon Fumé,7171
Potage Ménagère,6196
Coupe aux fruits,2908
"Consomme, Madrilene",5741
Kona Coffee,3260
Lemonades,743
Cream Crecy Soup,3218
Onion Soup Gratinée,8406
Tomates farcis,3748
Karfiol gratiniert,1792
Espagnole Salad,7122
Cromesquis a la Russe,2852
Sea Food Cocktail,1089
"Consomme, Duchesse",6350
Cold: Liver Sausage,6670
Kalbsfricassee mit Spargel,2702
Something Different,2953
Holland Gouda,2354
mit Schinken,6990
mit Roastbeef,5612
Champagne Mumm's ,8997
Mashed  Potatoes,1721
Setzeier auf Schinken,2788
Hot Apple Pie with Ice Cream,1648
Braised Savoy Cabbage,7544
BAKED HUBBARD SQUASH,1903
Blumenkohl Hollandisch,8630
Omelette con funghi,4971
Spinacci,2316
Cognac: Hennessy,6386
Cognac: Martell,3289
Gin: Gordon's Dry,4856
Scotch Lamb Stew,5146
"BROILED BROOK TROUT, LEMON BUTTER",8970
Roast: Beef,1609
Pate de Strasbourg,2976
Wax Beans au Beurre,6238
Omelet: Jelly,6412
Waldorf Salat,9117
Artichokes Sauce Hollandaise,8574
Manhattan Special,4493
Beef a la Mode with Corn Fritters,5567
Gekochte Schinken,7785
